name_type,table_name,target_count
nearest_title,本集團收益由2024年財年約289.2百萬令吉減少約29.2百萬令吉(或 \(10.1\%\) )至2025年財年約260.0百萬令吉。該減少主要由於一個大型工廠項目於2025年財年竣工。,1
nearest_title,本集團收益由截至2024年12月31日止年度約人民幣205.8百萬元增加 \(20.6\%\) 至截至2025年12月31日止年度約人民幣248.1百萬元。,1
nearest_title,本集團收益細分如下:,1
nearest_title,"本集團於2024財年錄得收入人民幣584.0百萬元(2023財年:人民幣430.2百萬元),較本集團於2023財年的收入增加約 \(35.8\%\) 。該增加主要是由於本集團IP創造及營運業務應佔收入由2023財年的人民幣190.4百萬元增至2024財年的人民幣314.3百萬元,增幅約為 \(65.1\%\) 。以下為本集團兩大業務分部應佔收入的明細:",1
nearest_title,"本集團於2025年錄得人民幣5,906.8百萬元的收益,對比2024年的人民幣5,072.0百萬元增加約 \(16.5\%\) ,主要由於電動自行車及電動兩輪車部件的收益增加。",1
nearest_title,本集團於一段時間或一個時間點按下列主要生產綫轉讓貨品及服務予外部顧客而產生的收益:,1
nearest_title,本集團於兩個年度按呈報分部劃分之收益及業績分析如下:,1
nearest_title,本集團於回顧期內的主要業務收益如下:,1
nearest_title,"本集團於報告年度錄得收益約11,016.8百萬港元,較上一報告年度約6,032.0百萬港元增加約 \(82.6\%\) 。收益增加乃主要由於以下各項的綜合影響:(i)由於光伏組件及高效N型電池銷量增長,新能源及EPC分部的收益增加至約8,530.3百萬港元(上一期間:約4,127.5百萬港元);及(ii)健康及醫療分部的收益增加至約1,772.8百萬港元(上一期間:約925.3百萬港元)。",1
nearest_title,"本集團於報告年度錄得收益約6,032.0百萬港元,較上一報告年度約4,028.3百萬港元增加約 \(49.8\%\) 。收益增加乃主要由於受報告年度N型電池及光伏組件銷量強勁增長所推動,新能源及EPC分部的收益淨增加,約為4,127.5百萬港元(上一報告年度:約2,119.6百萬港元)。",1
nearest_title,本集團於年內來自某一時點確認之來自客户合約營業額如下:,1
nearest_title,本集團於年內按可報告分部劃分之收入與業績呈列如下:,1
nearest_title,本集團於截至 2026 年 3 月 31 日止季度之營業額及業績按經營分部分析如下:,1
nearest_title,本集團於截至 2026 年 3 月 31 日止年度之營業額及業績按經營分部分析如下:,1
nearest_title,本集團於截至2025年及2024年12月31日止六個月的收益分析如下:,1
nearest_title,本集團於截至2025年及2024年12月31日止年度按經營及報告分部劃分的報告分部收入、業績、資產與負債分析如下:,1
nearest_title,本集團於所示年度按業務線劃分的收入如下:,1
nearest_title,本集團於期內的收益分析如下:,1
nearest_title,本集團於本年度及去年之收入分析如下:,1
nearest_title,本集團於本年度按經營分部之收益及業績分析如下:,1
nearest_title,本集團於本年度的呈報及經營分部分析如下。,1
nearest_title,本集團於本期間的未經審核收益及業績及其比較數據之分析如下:,1
nearest_title,本集團於某一時點自以下地理區域的貨物轉讓中獲得收益:,1
nearest_title,本集團於某時間段及某時間點以下列主要業務線從貨品及服務轉讓中獲得收入:,1
nearest_title,本集團於某時間點從以下客户分部的輸液器業務、血液淨化業務及再生醫用生物材料業務的貨物轉讓中產生收益:,1
nearest_title,本集團於特定時間點確認的收入分析如下:,1
nearest_title,本集團未經審計的簡明合併損益表、綜合收益表、財務狀況表及現金流量表列示如下:,1
nearest_title,本集團本年度的收益分析如下:,1
nearest_title,"本集團本年度的收益約為人民幣585.6百萬元(二零二三財年:人民幣540.5百萬元),按年增加約 \(8.3\%\) 。本集團收益增加乃由於中華人民共和國(「中國」)需求增加的推動。中國客户的需求維持強勁及較二零二三財年錄得大幅增加約\(16.1\%\) 。海外市場的收益錄得相比二零二三財年略減約 \(7.8\%\) ,主要由於巴基斯坦及印度的需求下降。阿拉伯聯合酋長國、印尼及其他海外市場的需求增加。下表載列按產品劃分的收益:",1
nearest_title,"本集團本年度的收益約為人民幣585.7百萬元(二零二四財年:人民幣585.6百萬元)。本集團的收益主要來自中國的需求。中國客户的需求維持強勁,佔本集團總收益的約71.5%。海外市場的收益錄得相比二零二四財年略增約3.1%,主要由於印度尼西亞及印度的需求增加。阿拉伯聯合酋長國及巴基斯坦市場的需求下降。下表載列按產品劃分的收益:",1
nearest_title,本集團本期間收入分析如下:,1
nearest_title,本集團根據國際財務報告準則第15號自客户合約的收益分析如下:,1
nearest_title,本集團業務主要位於香港、新加坡及中華人民共和國(「中國」)。下表提供本集團來自外部客户之收益按業務所在地理區域劃分之分析:,1
nearest_title,本集團業務板塊信息列示如下:,1
nearest_title,本集團營業收入主要由以下產品的銷售收入構成:,1
nearest_title,本集團營業額分析如下:,1
nearest_title,本集團的主要業務為衛星電視廣播及提供互聯網及户外媒體服務。按性質分類的本集團收入分析如下:,1
nearest_title,"本集團的主要活動為提供土木及結構工程諮詢服務。收益隨時間確認,並按服務性質劃分如下:",1
nearest_title,"本集團的主要經營決策者已被確定為其執行董事,彼等於作出有關整體分配本集團資源及評估表現的決定時審閱綜合業績。因此,本集團僅有一個可呈報分部。就內部申報而言,本集團並無區分市場或分部。本集團的長期資產絕大部分位於中國且本集團絕大部分的收益源自中國。因此,並無呈列地區分部。",1
nearest_title,"本集團的可呈報經營分部為提供不同產品及服務的策略性業務單位。該等業務單位乃分開管理,原因為各項業務單位需要不同的技術及營銷策略。",1
nearest_title,本集團的客户合約收益分析如下:,1
nearest_title,本集團的客户合約收益分類如下:,1
nearest_title,"本集團的所有收入均來自於從以下主要產品種類在某一個時間點的貨品交付,並確認所有其收入。",1
nearest_title,"本集團的推廣成本主要包括推廣活動、廣告、品牌管理及營銷活動所產生的成本。於2024財政年度及2025財政年度,本集團的推廣成本分別約為18.4百萬港元及27.7百萬港元。有關增加主要是由於推出多項大型實體活動,包括主題嘉年華、即時活動及國際節日,將B.Duck品牌的影響力及業務動力大幅提升。",1
nearest_title,本集團的收入主要包括會展及配套設施服務的收入、房地產開發的銷售收入。截至二零二五年及二零二四年十二月三十一日止年度收入如下:,1
nearest_title,本集團的收入來源於三個類別:(i)物業管理服務;(ii)社區增值服務;及(iii)開發商增值服務。,1
nearest_title,本集團的收入分拆如下:,1
nearest_title,本集團的收入分析如下:,1
nearest_title,本集團的收入及按可呈報分部劃分的業績分析如下:,1
nearest_title,本集團的收入如下:,1
nearest_title,本集團的收益、其他收入及收益分析如下:,1
nearest_title,本集團的收益主要來自(i)生產及銷售黃金珠寶及其他黃金產品;(ii)生產及銷售K金首飾、鑲鑽珠寶及其他產品;及(iii)提供服務。下表載列於所示期間按產品及服務劃分的收益明細:,1
nearest_title,本集團的收益主要來自:(i)向客户提供發電機組及發電系統的SI業務;及(ii)基於向承購商提供的實際電量(包含本集團為承購商支出的燃料成本)及可向承購商提供的合約容量的IBO業務。,1
nearest_title,"本集團的收益主要包括來自出售待售物業、租賃投資物業及綜合服務的收益。截至二零二五年十二月三十一日止年度,本集團的收益約為人民幣1,866.0百萬元(二零二四年:人民幣3,713.9百萬元),較去年減少約 \(49.8\%\) ,主要由於報告期內確認來自出售待售物業的收益減少所致。",1
nearest_title,本集團的收益來源於以下主要服務線在一段期間內及某一時間點的貨品及服務轉撥:,1
nearest_title,本集團的收益來自下列各項:,1
nearest_title,本集團的收益來自銷售黃金飾品及其他黃金製品、K金首飾、鑲鑽珠寶及其他產品以及提供其他服務。客户合約收益分類如下:,1
nearest_title,"本集團的收益指(1)銷售電腦硬件及軟件;(2)提供技術支援及維護服務;及(3)租金收入,具體如下:",1
nearest_title,本集團的收益指本年度安裝及銷售環保污染防治設備及電子產品的環保設備銷售;銷售材料的發票價值及所提供服務的價值。,1
nearest_title,本集團的收益源自本集團提供的多種產品及服務。詳情如下:,1
nearest_title,本集團的收益由2025年上半財年約121.3百萬令吉增加約61.4百萬令吉(或50.6%)至2026年上半財年約182.7百萬令吉。該收益增加乃主要由於2026年上半財年期間內完成一個快速通道工廠項目所致。,1
nearest_title,"本集團的收益由二零二四年度的人民幣33,416.9百萬元減少70.7%至二零二五年度的人民幣9,792.3百萬元,主要是由於交付建築面積減少。下表載列本集團於所示年度各組成部分的收益、佔總收益的百分比及相關變動。",1
nearest_title,本集團的業務分部資料如下:,1
nearest_title,本集團的營業額包括以下收入:,1
nearest_title,本集團自下列服務及轉讓貨品產生收入:,1
nearest_title,本集團自建築合約及機械租賃於一段時間獲得收益按以下主要服務類別及地區分類:,1
nearest_title,本集團透過向外部客户提供AI臨床開發平台及臨床服務產生收益。有關平台及服務包括交付SaaS及AI產品、定制產品、數字化服務及其他服務。截至2025年12月31日止年度收入如下:,1
nearest_title,本集團透過在以下品牌分部及地理區域內隨時間及於某一時間點轉讓商品及服務產生收入。有關本集團主要業務的進一步詳情於附註4披露。,1
nearest_title,根據經營及可報告分部之本集團營業額及業績分析如下:,1
nearest_title,根據香港財務報告準則第15號客户合約收益(「香港財務報告準則第15號」)於某個時間點確認的客户合約收益:,1
nearest_title,業務分部收入載列如下:,1
nearest_title,業務回顧,1
nearest_title,業務經營分部 (續),1
nearest_title,機器人教育服務,1
nearest_title,"此外,我們亦因向全球業務夥伴(包括KDP)授出分銷旗下創新候選藥的獨家分銷權而產生收益人民幣1.2百萬元(2023年:人民幣5.6百萬元)。於2024年12月31日,分配至本集團現有合約餘下履約責任的交易價格總額約為人民幣14.9百萬元。該金額指預期日後自客户與本集團訂立的分銷及供應合約確認的收益。我們將於合約期內確認預期日後收益。",1
nearest_title,此等經營分類之監控及策略決定按經調整分類經營業績作出。,1
nearest_title,每股普通股收益(虧損),1
nearest_title,"為了讓本公司的股東及潛在投資者了解本集團的業務經營及財務狀況,董事會謹此(連同上年度同期的比較數據)公佈本集團截至2024年12月31日止年度(「報告期」)未經審核的綜合全年業績。",1
nearest_title,為年內資源分配及分部表現評估而向本集團最高行政管理人員提供的本集團可報告分部資料載列如下。,1
nearest_title,營業收入,1
nearest_title,營業收入、營業成本的分解信息:,1
nearest_title,營業收入列示如下:,1
nearest_title,營業額分析,1
nearest_title,營業額分析-按產品劃分,1
nearest_title,營業額及未計利息及稅項前盈利分析表,1
nearest_title,營業額指出售/贖回經損益按公平值計算之投資之銷售所得款項總額。,1
nearest_title,營業額按產品劃分,1
nearest_title,產品或服務的類別,1
nearest_title,"由於應付稅項、應付關聯方款項、計息銀行借款、遞延稅項負債及其他未分配企業負債以集團為基準進行管理,故分部負債不包括此等負債。",1
nearest_title,"由於應付稅項、遞延稅項負債以及公司及其他未分配公司負債以集團為基準進行管理,故分部負債不包括該等負債。",1
nearest_title,"由於業務的新變化,我們對收入披露類別做了調整,按2024年分類口徑的收入明細如下表所示:",1
nearest_title,碼頭營運的收入按業務經營所在地區呈列。,1
nearest_title,符合香港財務報告準則第15號「與客户合約產生的收益」所述範圍之收益:,1
nearest_title,"管理層分開監督本集團各經營板塊的業績,以決定如何分配資源及評估表現。板塊表現根據報告板塊溢利/虧損評估,即經調整稅前溢利/虧損之計量。經調整稅前溢利/虧損之計量與本集團稅前溢利/虧損一致,惟有關計量並不包括總部及公司收入及費用。",1
nearest_title,"管理層獨立監察本集團各經營分部之業績,以就資源分配及表現評估作出決定。分部表現乃根據可報告分部溢利/虧損進行評估,而此乃計量經調整除稅前溢利/虧損的方法。經調整之除稅前溢利/虧損乃一貫以本集團除稅前溢利/虧損計量,當中並無計及未分配其他收入及收益/虧損以及企業開支。",1
nearest_title,簡明綜合損益及其他全面收益表,1
nearest_title,簡明綜合收益表(未經審核),1
nearest_title,簡明綜合經營表數據,1
nearest_title,經營分部,1
nearest_title,經營分部業績,1
nearest_title,經營分部的損益、資產及負債之計量方法與主要會計政策概要所述者相同。主要經營決策者根據扣除所得稅費用、折舊及攤銷、利息收入、財務費用、應佔合營公司和聯營公司利潤、資產減值準備和公司間接管理費用前的利潤(「EBITDA」)及EBITDA與損益之間的對賬評估經營分部的表現。公司間接管理費用及公司資產是指本集團總部所產生的一般管理費用及其持有的資產。,1
nearest_title,經營分部的會計政策與本集團的會計政策一致。各分部的分部間收入經參考向第三方客户正常收取的費用、服務性質或所產生的成本按約定費用收取。,1
nearest_title,"經營分部間的轉移定價,參照與第三方進行交易所採用的公允價格制定。",1
nearest_title,"經營分部間的轉移定價,參照與第三方銷售或提供勞務所採用的價格確定。",1
nearest_title,綜合全面收益表 99,1
nearest_title,綜合收益表,1
nearest_title,總營業額分析如下:,1
nearest_title,股息,1
nearest_title,"自我們的caFFR系統及caIMR系統商業化以來,我們絕大部分收益均來自其銷售。我們於截至2025年及2024年12月31日止年度通過我們的分銷商銷售絕大多數產品。我們與分銷商的合約除交付產品外,包括安裝我們的設備和培訓服務的部分。我們於交付後確認產品銷售收益及於完成安裝和培訓服務後確認相關服務收益。下表載列於所示年度我們按性質劃分的收益明細:",1
nearest_title,與客户之間合同產生的營業收入分解情況如下:,1
nearest_title,與客户合同收入的分解,1
nearest_title,與客户簽訂的合同收入的分類:,1
nearest_title,"若干銀行存款已作為本集團銀行借款、銀行票據及貸款促成服務的抵押資產。若干應收融資租賃款已作為借款及證券化交易的抵押資產。更多詳情,請參閱合併財務報表附註21及附註28。",1
nearest_title,蔚來集團,1
nearest_title,註:本集團的營業收入、成本列報項目與經營分部劃分一致。,1
nearest_title,財務回顧,1
nearest_title,資本開支,1
nearest_title,銷售以下類別貨物:,1
nearest_title,附註:截至二零二三年十二月三十一日止年度本集團來自所有分部收益已於一定時間點確認。,1
nearest_title,附註:截至二零二四年十二月三十一日止年度本集團來自所有分部收益已於一定時間點確認。,1
nearest_title,"隨着客户對醫療健康養老服務的一攬子綜合需求變化,報告期內,管理層基於公司整體業績進行經營決策與資源分配,並據此進行績效評估。基於管理需要,報告期內本公司所有業務一體化管理,合併為一個經營分部,不再按業務類型劃分。",1
nearest_title,"集團商舖業務組合的營業額上升 2.6% 至 1,727 百萬港元(2024 年:1,684 百萬港元)。",1
nearest_title,"集團寫字樓業務組合的營業額上升 0.1% 至 1,508 百萬港元(2024 年:1,507 百萬港元)。",1
nearest_title,集團本年度按營運分部劃分的EBITDA、除稅前溢利及收入(按確認收入時間劃分)的分析如下:,1
nearest_title,電子博彩設備業務:,1
nearest_title,香港財務報告準則第15號範圍內按主要服務項目劃分的客户合約收益分類如下:,1
section_title,收入,67
section_title,收益,48
section_title,4. 收益,34
section_title,分部收益及業績,27
section_title,3. 收入,20
section_title,財務回顧,20
section_title,(a) 收入,17
section_title,3. 收益及分部資料,16
section_title,分部收入及業績,16
section_title,3. 收益,15
section_title,4. 收入,15
section_title,(a) 收益,12
section_title,5. 收益,12
section_title,3. 收入及分部資料,11
section_title,3. 分部資料,10
section_title,4. 分部資料,10
section_title,4. 收益及分部資料,10
section_title,4. 收益、其他收入及收益,9
section_title,3. 經營分部資料,8
section_title,4 收益,8
section_title,二零二五年,8
section_title,5. 收入、其他收入及收益,7
section_title,4 收入,6
section_title,5. 收入,6
section_title,(a) 分部業績、資產及負債,5
section_title,(a) 分類收入資料,5
section_title,(b) 分部資料,5
section_title,(b) 分部資料(續),5
section_title,(i) 分部業績,5
section_title,(i) 收入分類,5
section_title,3 收入,5
section_title,3 收入及分部資料,5
section_title,4. 收入、其他收入及收益,5
section_title,4. 收入及分部資料,5
section_title,業務回顧,5
section_title,(a) 分拆收益資料,4
section_title,(a) 分部收入及業績,4
section_title,(a) 分部業績,4
section_title,(a) 業務分部,4
section_title,(a) 細分收入資料,4
section_title,3 收益及分部資料,4
section_title,4. 收益及分部呈報,4
section_title,4. 經營分部資料,4
section_title,4. 經營分部資料(續),4
section_title,5. 分部資料,4
section_title,5. 收益、其他收入及收益,4
section_title,68. 分部信息(續),4
section_title,摘要,4
section_title,(1) 主營業務分行業、分產品、分地區、分銷售模式情況,3
section_title,(a) 分拆收入資料,3
section_title,(a) 分部收益及業績,3
section_title,(a) 分類收益資料,3
section_title,(i) 分類收入資料,3
section_title,(i) 客户合約收益分拆,3
section_title,(i) 收入,3
section_title,(i) 收益分拆,3
section_title,(i) 收益分類,3
section_title,2. 分部資料,3
section_title,2. 收益,3
section_title,2. 經營分部資料,3
section_title,4. 營業額,3
section_title,5. 收益及分部資料,3
section_title,7. 收入,3
section_title,8. 收入,3
section_title,XPENG INC.,3
section_title,分部業績、資產及負債,3
section_title,分部營業額及業績,3
section_title,截至2025年12月31日止年度的分部業績如下:,3
section_title,收益分拆,3
section_title,收益分類,3
section_title,概覽,3
section_title,非公認會計準則財務指標,3
section_title,(1) 分部業績、資產及負債,2
section_title,(1) 業務分部,2
section_title,(1) 業務分部(續),2
section_title,(1) 營業收入和營業成本情況,2
section_title,(1) 經營分部(續),2
section_title,(2) 營業收入、營業成本按行業(或產品類型)劃分,2
section_title,(2) 營業收入、營業成本的分解信息,2
section_title,(2) 營業收入分解信息,2
section_title,(2) 營業收入和營業成本按業務類型分類,2
section_title,(a) 來自持續經營業務之收益,2
section_title,(a) 分列收益,2
section_title,(a) 客户合同收益分拆資料,2
section_title,(a) 客户合約收益分拆,2
section_title,(a) 按業務分部劃分,2
section_title,(a) 收入分拆資料,2
section_title,(a) 收入資料劃分,2
section_title,(a) 收益分拆,2
section_title,(a) 本年度按主要服務類別分類的客户合約收益如下:,2
section_title,(a) 經營分部,2
section_title,(b) 分部報告,2
section_title,(b) 分部收益,2
section_title,(b) 分類收益及業績,2
section_title,(i) 分拆來自客户合約的收入,2
section_title,(i) 分拆客户合約收入,2
section_title,(i) 分拆收入資料,2
section_title,(i) 分拆收益資料,2
section_title,(i) 分部業績、資產及負債,2
section_title,(i) 對收入進行劃分,2
section_title,(i) 收入劃分,2
section_title,(i) 細分收益資料,2
section_title,1. 收入,2
section_title,1. 收益概覽,2
section_title,2 分部資料,2
section_title,2 收益,2
section_title,2. 收入及分部資料,2
section_title,2. 收益及分部資料,2
section_title,2. 營業額,2
section_title,2. 黃金回收-於中國購買舊黃金、精煉及銷售金錠,2
section_title,3 分部資料,2
section_title,3 收益、其他收入以及其他收益及分部資料,2
section_title,3. 分部報告,2
section_title,3. 收益及分類資料,2
section_title,3. 收益及經營分部資料,2
section_title,3.1 經分拆收益資料,2
section_title,4 分部資料,2
section_title,4. 分部信息,2
section_title,4. 收入及其他收入,2
section_title,4. 收入及分部報告,2
section_title,4. 收益及其他收入,2
section_title,4. 收益及分類資料,2
section_title,5 收入,2
section_title,5 收入及分部資料,2
section_title,5. 收入以及其他收入及收益(續),2
section_title,5. 收入及其他收入,2
section_title,5. 營業收入,2
section_title,6. 收入、其他收入及收益,2
section_title,7. 收益,2
section_title,來自主要產品及服務之收益,2
section_title,來自客户合約之收入細分,2
section_title,分部經營業績,2
section_title,分類收入及業績,2
section_title,匯率,2
section_title,地區資料,2
section_title,地區資料:,2
section_title,地域資料,2
section_title,客户合約收益,2
section_title,截至2025年12月31日止年度的分部資料如下:,2
section_title,截至2025年及2024年12月31日止年度的收益如下:,2
section_title,截至二零二四年十二月三十一日止年度之全年業績概要(連同二零二三年之相應數字)呈列如下:,2
section_title,毛利及毛利率,2
section_title,營業額,2
section_title,營運分部(續),2
section_title,營運摘要,2
section_title,產品分類銷售,2
section_title,管理層討論及分析,2
section_title,管理層討論及分析(續),2
section_title,股息,2
section_title,蔚來集團,2
section_title,補充資料,2
section_title,財務業績,2
section_title,財務業績回顧,2
section_title,"進一步資訊,請聯繫:",2
section_title,電子商務及其他業務,2
section_title,(1) Main business by products and regions,1
section_title,(1) 主營業務-按產品分類,1
section_title,(1) 主營業務分產品、分地區情況,1
section_title,(1) 各主要業務之收入如下:,1
section_title,(1) 報告分部的財務信息,1
section_title,(1) 履約義務相關的信息,1
section_title,(1) 經營分部,1
section_title,(1). 主營業務分行業、分產品、分地區、分銷售模式情況,1
section_title,(2) 主營業務(分產品),1
section_title,(2) 主營業務(分行業),1
section_title,(2) 其他信息,1
section_title,(2) 報告分部的財務信息,1
section_title,(2) 營業收入、營業成本按產品所屬領域劃分,1
section_title,(2) 營業收入和營業成本的分解,1
section_title,(2) 與客户之間的合同產生的收入按商品或服務類型分解,1
section_title,(3) 分部資料 (續),1
section_title,(3) 收入及分部報告(續),1
section_title,(3a) 收入及分部資料,1
section_title,(4) 營業收入、營業成本按商品轉讓時間劃分,1
section_title,(5) 分部分析,1
section_title,(a) 2025年度及2025年12月31日分部信息列示如下:,1
section_title,(a) 主要產品類型,1
section_title,(a) 來自客户合約收益明細,1
section_title,(a) 來自客户合約的收入分拆,1
section_title,(a) 來自客户合約的收益細分,1
section_title,(a) 分列收入資料,1
section_title,(a) 分列收益資料,1
section_title,(a) 分拆來自客户合約之收益,1
section_title,(a) 分拆收入,1
section_title,(a) 分拆收益,1
section_title,(a) 分拆收益(續),1
section_title,(a) 分部收入、業績、資產與負債,1
section_title,(a) 分部收入及業績之分析,1
section_title,(a) 分部收益,1
section_title,(a) 分部收益及分部業績(續),1
section_title,(a) 分部收益資料,1
section_title,(a) 分部業績(續),1
section_title,(a) 分部業績、資產及負債(續),1
section_title,(a) 分部業績以及資產及負債,1
section_title,(a) 分部資料,1
section_title,(a) 分類收入及業績,1
section_title,(a) 分類收入及業績(續),1
section_title,(a) 分類收益的資料,1
section_title,(a) 可呈報分部,1
section_title,(a) 可呈報分部損益、資產及負債的資料概述如下:,1
section_title,(a) 可呈報分部收益及業績,1
section_title,(a) 可報告分部,1
section_title,(a) 可申報營運分部,1
section_title,(a) 可申報營運分部(續),1
section_title,(a) 向執行董事提供的有關可呈報分部於截至2025年12月31日止年度的分部資料如下:,1
section_title,(a) 報告期内的收入,1
section_title,(a) 客户合約收入之明細,1
section_title,(a) 客户合約收入分析如下:,1
section_title,(a) 客户合約收入分類,1
section_title,(a) 客户合約收益分拆(續),1
section_title,"(a) 截至二零二五年及二零二四年十二月三十一日止年度,本集團來自其主要產品之收入載列如下:",1
section_title,"(a) 截至二零二四年及二零二三年十二月三十一日止年度,本集團來自其主要產品之收入載列如下:",1
section_title,(a) 按業務線及性質劃分的收入,1
section_title,(a) 按產品劃分的收益,1
section_title,(a) 按產品類型劃分的收入,1
section_title,(a) 提供予主要經營決策者的分部資料如下:,1
section_title,(a) 收入:,1
section_title,(a) 收入分析,1
section_title,(a) 收入劃分,1
section_title,(a) 收入明細信息,1
section_title,(a) 收入的分拆,1
section_title,(a) 收入資料分類,1
section_title,(a) 收入資料明細,1
section_title,(a) 收入資料細分,1
section_title,(a) 收益分類,1
section_title,(a) 收益分類(續),1
section_title,(a) 收益的分類資料,1
section_title,(a) 收益的細分資料,1
section_title,(a) 收益資料劃分,1
section_title,(a) 收益資料明細,1
section_title,(a) 收益資料細分,1
section_title,(a) 有關可報告分部的資料(續),1
section_title,(a) 有關產品之資料,1
section_title,(a) 有關須報告分部收入、除所得稅前溢利或虧損之資料及其他資料,1
section_title,(a) 本集團按經營分類劃分之收益及業績分析,1
section_title,(a) 本集團經營分部,1
section_title,(a) 營運分部,1
section_title,(a) 營運分部 (續),1
section_title,(a) 經分拆之與客户之合約收入,1
section_title,(a) 經營分部(續),1
section_title,(a) 經營分類,1
section_title,(a) 自客户合約所獲收益,1
section_title,(a) 與客户簽訂合同的收益分類,1
section_title,(a) 銷售額,1
section_title,(a) 香港財務報告準則第15號範圍內來自客户合約的收入確認如下:,1
section_title,(b) 分部分析,1
section_title,(b) 分部收入及業績,1
section_title,(b) 分部收益及毛利,1
section_title,(b) 分類資料,1
section_title,(b) 客户合同收入,1
section_title,(b) 客户合約收益之分類,1
section_title,(b) 按地理劃分之資料,1
section_title,(b) 損益賬、資產及負債的資料,1
section_title,(b) 收入,1
section_title,(b) 收入(續),1
section_title,(b) 收入分拆,1
section_title,(b) 於報告期的收入,1
section_title,(b) 有關呈報分部收益、溢利或虧損、資產及負債之資料,1
section_title,(c) 企業費用及其他分部-本集團之企業管理服務及其他,1
section_title,(c) 來自客户合約之收益之分解,1
section_title,(c) 分部業績、資產及負債,1
section_title,(c) 客户合約收益分拆:,1
section_title,(c) 提供創新研究機構(「IRO」)及專業受託研究機構(「CRO」)服務和內部研發業務(「IRO及CRO和內部研發業務」),1
section_title,(c) 收入,1
section_title,(c) 酒店營運:酒店營運,1
section_title,(d) 主要產品之營業額,1
section_title,(d) 收入分拆,1
section_title,(d) 新興產業裝備分部,1
section_title,(e) 其他業務,1
section_title,(e) 分部資料,1
section_title,(i) 來自客户合約之收益的分解,1
section_title,(i) 來自客户合約的收益分析,1
section_title,(i) 來自客户合約的營業收入分類,1
section_title,(i) 來自持續經營業務的收入,1
section_title,(i) 分拆收益,1
section_title,(i) 分部收益及業績,1
section_title,(i) 分部業績及其他重大項目,1
section_title,(i) 分部營業收入及業績,1
section_title,(i) 客户合約劃分收益,1
section_title,(i) 客户合約收入分類,1
section_title,(i) 客户合約收入劃分,1
section_title,(i) 客户合約收入明細,1
section_title,(i) 客户合約收入細分,1
section_title,(i) 客户合約收益分類,1
section_title,(i) 按產品類別劃分的收入,1
section_title,(i) 收入之細分,1
section_title,(i) 收入分拆,1
section_title,(i) 收入分拆資料,1
section_title,(i) 收入明細,1
section_title,(i) 收入明細如下:,1
section_title,(i) 收入載列如下:,1
section_title,(i) 收益分拆資料,1
section_title,(i) 收益明細,1
section_title,(i) 收益的分列,1
section_title,(i) 本集團來自客户合約的收入分類,1
section_title,(i) 本集團按主要產品線及業務分類自轉讓貨品及服務產生的收益,1
section_title,(i) 經分拆收入資料,1
section_title,(ii) 有關合約負債的確認收益,1
section_title,(iv) 媒體及娛樂業務,1
section_title,(viii) 分部信息,1
section_title,(一) 人員組成,1
section_title,(一)分部報告(續),1
section_title,(二)產品銷售分析,1
section_title,1 收入,1
section_title,1 收益主要來自銷售乾葡萄酒,1
section_title,1) 分部收入及業績,1
section_title,1. 主營業務營業額,1
section_title,1. 分部報告(續),1
section_title,1. 收益,1
section_title,1. 收益淨額分析,1
section_title,1. 營業收入、營業成本及毛利率分析,1
section_title,1. 經營業績,1
section_title,1. 財務及業務回顧,1
section_title,1.3 收入、資本支出及實現價格,1
section_title,10. 應收賬款,1
section_title,11. 應付賬款,1
section_title,11. 營業額,1
section_title,13. 分部報告(續),1
section_title,2 收入,1
section_title,2 收入及分部資料,1
section_title,2 營業收入,1
section_title,2) 報告分部,1
section_title,2) 收益及分部資料 (續),1
section_title,2. 分部信息(續),1
section_title,2. 分部資料(續),1
section_title,2. 分類資料(續),1
section_title,2. 收入,1
section_title,2. 收入、其他收益及利得,1
section_title,2. 收入和成本分析,1
section_title,2. 收益及分部報告,1
section_title,2. 業務回顧,1
section_title,2. 營業收入、營業成本的分解信息,1
section_title,2. 營業額及分部資料,1
section_title,2. 營運分部,1
section_title,2. 營運分部資料,1
section_title,2. 營運分類資料,1
section_title,2. 經營分部資料(續),1
section_title,2. 貨物及服務收入,1
section_title,2.2.1 收入按業務分部分析本集團,1
section_title,20. 收入,1
section_title,2025 財年分部業績,1
section_title,2026年1—3月,1
section_title,28. 分部報告,1
section_title,2、报告分部的财务信息,1
section_title,2、营业收入、营业成本按板块,1
section_title,3 分部分析(續),1
section_title,3 分部資料及收益,1
section_title,3 收入、其他收入及其他收益淨額,1
section_title,3 收入及分類資料,1
section_title,3 收益、其他收入及分部資料,1
section_title,3 經營分部資料,1
section_title,3. 來自客户合約收益及分部資料,1
section_title,3. 分部資料(續),1
section_title,3. 分部資料及收益,1
section_title,3. 報告分部的財務信息,1
section_title,"3. 收入、其他收益及其他虧損,淨額",1
section_title,3. 收入及其他收入,1
section_title,3. 收入及分部報告(續),1
section_title,3. 收入及分部資料(續),1
section_title,3. 收入及營運分部資料,1
section_title,3. 收益、其他收入及分部資料,1
section_title,3. 收益、其他收入及收益(虧損)淨額及分部資料,1
section_title,3. 收益、其他收入及收益以及分類資料,1
section_title,3. 收益、其他收入及收益淨額及分部資料,1
section_title,3. 服務收入,1
section_title,3. 營收及經營分部,1
section_title,3. 營業收入及分部資料,1
section_title,3. 營業額,1
section_title,3. 營業額、其他收入及收益淨額,1
section_title,3. 營業額及分部資料,1
